PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_Num,Group_ID,Group_Size,Is_Alone,Total_Spending,Has_Spent,Is_Child,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,Cabin_Side_P,Cabin_Side_S,Age_Group_0-5,Age_Group_13-18,Age_Group_19-35,Age_Group_36-55,Age_Group_55+,Age_Group_6-12
0149_01,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,27,0149,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0151_01,1,38.0,0,0.0,0.0,0.0,0.0,0.0,False,20,0151,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0152_01,0,41.0,0,0.0,0.0,0.0,0.0,607.0,False,32,0152,1,1,607.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0160_01,0,22.0,0,4119.0,0.0,0.0,0.0,61.0,False,22,0160,1,1,4180.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0163_01,1,26.0,0,0.0,0.0,0.0,0.0,0.0,True,8,0163,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0163_02,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,8,0163,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0164_01,0,57.0,0,50.0,1688.0,0.0,0.0,135.0,True,28,0164,2,0,1873.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0164_02,1,17.0,0,0.0,0.0,0.0,0.0,0.0,False,28,0164,2,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0165_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,37,0165,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0167_01,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,35,0167,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0167_02,0,27.0,0,1365.0,0.0,48.0,22.0,137.0,False,35,0167,2,0,1572.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0169_01,1,31.0,0,0.0,0.0,0.0,0.0,0.0,False,23,0169,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0170_01,0,24.0,0,0.0,0.0,0.0,221.0,567.0,False,10,0170,1,1,788.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0171_01,1,19.0,0,0.0,0.0,0.0,0.0,0.0,True,30,0171,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0172_01,1,32.0,0,0.0,0.0,0.0,0.0,0.0,True,24,0172,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0173_01,0,58.0,0,0.0,985.0,0.0,5.0,0.0,True,11,0173,1,1,990.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0174_01,0,21.0,0,287.0,0.0,16.0,115.0,175.0,False,38,0174,1,1,593.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0177_01,0,38.0,0,0.0,10346.0,1.0,14970.0,2111.0,False,2,0177,1,1,27428.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0178_01,0,38.0,0,3414.0,0.0,161.0,28.0,119.0,False,6,0178,1,1,3722.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0179_01,0,19.0,0,1.0,219.0,673.0,2.0,11.0,True,26,0179,3,0,906.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0179_02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,26,0179,3,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0179_03,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,26,0179,3,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0181_01,0,20.0,0,0.0,0.0,3.0,299.0,92.0,False,27,0181,1,1,394.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0182_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0182,1,1,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0183_01,0,37.0,0,17.0,146.0,426.0,0.0,232.0,True,36,0183,1,1,821.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0186_01,0,25.0,0,62.0,0.0,0.0,0.0,956.0,False,28,0186,1,1,1018.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0188_01,1,56.0,0,0.0,0.0,0.0,0.0,0.0,True,31,0188,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0189_01,0,49.0,0,84.0,3.0,401.0,202.0,98.0,False,8,0189,1,1,788.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0190_01,1,11.0,0,0.0,0.0,0.0,0.0,0.0,False,32,0190,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0192_01,1,1.0,0,0.0,0.0,0.0,0.0,0.0,True,29,0192,3,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0192_02,0,8.0,0,0.0,0.0,0.0,0.0,0.0,False,29,0192,3,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0192_03,0,39.0,0,0.0,0.0,10.0,898.0,0.0,False,29,0192,3,0,908.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0193_01,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,41,0193,3,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0193_02,0,23.0,0,0.0,0.0,8.0,1072.0,0.0,False,41,0193,3,0,1080.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0193_03,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,41,0193,3,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
0195_01,0,39.0,0,406.0,0.0,867.0,0.0,0.0,True,42,0195,1,1,1273.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0196_01,0,25.0,0,1052.0,0.0,719.0,0.0,7.0,False,5,0196,1,1,1778.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0197_01,0,36.0,0,0.0,972.0,0.0,795.0,575.0,False,5,0197,1,1,2342.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0198_01,0,52.0,0,0.0,0.0,0.0,0.0,0.0,True,30,0198,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0199_01,1,18.0,0,0.0,0.0,0.0,0.0,0.0,False,33,0199,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0200_01,1,15.0,0,0.0,0.0,0.0,0.0,0.0,True,31,0200,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0201_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0201,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0201_02,1,47.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0201,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0202_01,1,45.0,0,0.0,0.0,0.0,0.0,0.0,True,9,0202,2,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0202_02,0,27.0,0,0.0,2433.0,0.0,878.0,443.0,True,2,0202,2,0,3754.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0203_01,1,51.0,0,0.0,0.0,0.0,0.0,0.0,True,8,0203,1,1,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0205_01,0,29.0,0,0.0,2.0,66.0,0.0,705.0,False,34,0205,1,1,773.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0206_01,0,27.0,0,2.0,1720.0,12.0,1125.0,122.0,True,9,0206,1,1,2981.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0207_01,1,19.0,0,0.0,0.0,0.0,0.0,0.0,False,32,0207,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0210_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0210,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0211_01,0,29.0,0,902.0,1.0,137.0,0.0,0.0,True,44,0211,3,0,1040.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0211_02,1,11.0,0,0.0,0.0,0.0,0.0,0.0,True,44,0211,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0211_03,0,17.0,0,848.0,0.0,307.0,182.0,0.0,False,44,0211,3,0,1337.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0212_01,0,13.0,0,192.0,0.0,0.0,51.0,739.0,False,9,0212,2,0,982.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0212_02,0,35.0,0,147.0,188.0,0.0,10.0,387.0,False,45,0212,2,0,732.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0213_01,0,21.0,0,367.0,281.0,0.0,0.0,146.0,False,46,0213,1,1,794.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0216_01,0,21.0,0,0.0,56.0,0.0,0.0,1918.0,False,40,0216,1,1,1974.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0217_01,0,38.0,0,1517.0,0.0,0.0,27.0,0.0,False,47,0217,1,1,1544.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0219_01,1,19.0,0,0.0,0.0,0.0,0.0,0.0,True,36,0219,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0220_01,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,37,0220,7,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0220_02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,37,0220,7,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0220_03,1,13.0,0,0.0,0.0,0.0,0.0,0.0,False,37,0220,7,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0220_04,0,25.0,0,122.0,84.0,0.0,0.0,0.0,False,10,0220,7,0,206.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0220_05,0,16.0,0,0.0,3.0,0.0,0.0,1099.0,False,48,0220,7,0,1102.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0220_06,0,1.0,0,0.0,0.0,0.0,0.0,0.0,False,37,0220,7,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0220_07,1,15.0,0,0.0,0.0,0.0,0.0,0.0,True,37,0220,7,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0221_01,0,21.0,0,2237.0,0.0,119.0,0.0,0.0,False,13,0221,7,0,2356.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0221_02,0,23.0,0,1215.0,80.0,1.0,2.0,0.0,False,13,0221,7,0,1298.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0221_03,0,33.0,0,1933.0,12.0,188.0,1.0,0.0,False,13,0221,7,0,2134.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0221_04,1,21.0,0,0.0,0.0,0.0,0.0,0.0,True,13,0221,7,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0221_05,0,41.0,0,1230.0,0.0,301.0,43.0,1023.0,False,13,0221,7,0,2597.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0221_06,0,16.0,0,915.0,0.0,221.0,234.0,0.0,False,13,0221,7,0,1370.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0221_07,1,42.0,0,0.0,0.0,0.0,0.0,0.0,False,13,0221,7,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0222_01,0,20.0,0,1406.0,0.0,0.0,11.0,0.0,False,41,0222,3,0,1417.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0222_02,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,41,0222,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0222_03,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,14,0222,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0223_01,0,21.0,0,0.0,2.0,665.0,0.0,9.0,False,35,0223,1,1,676.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0224_01,0,32.0,1,181.0,0.0,5.0,1634.0,0.0,False,42,0224,1,1,1820.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0225_01,1,58.0,0,0.0,0.0,0.0,0.0,0.0,True,38,0225,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0229_01,0,24.0,0,4.0,7.0,0.0,713.0,79.0,False,43,0229,1,1,803.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0231_01,0,30.0,0,85.0,0.0,1.0,1720.0,0.0,False,44,0231,1,1,1806.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0232_01,1,27.0,0,0.0,0.0,0.0,0.0,0.0,False,36,0232,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0233_01,0,32.0,0,56.0,0.0,256.0,1438.0,0.0,False,45,0233,1,1,1750.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0234_01,0,43.0,0,0.0,888.0,0.0,0.0,0.0,False,50,0234,1,1,888.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0237_01,1,42.0,0,0.0,0.0,0.0,0.0,0.0,True,11,0237,1,1,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0239_01,0,37.0,0,637.0,0.0,0.0,92.0,319.0,False,427,0239,1,1,1048.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0240_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,52,0240,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0241_01,0,33.0,0,0.0,1249.0,0.0,4812.0,1116.0,False,11,0241,1,1,7177.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0242_01,0,18.0,0,313.0,1.0,691.0,283.0,0.0,False,46,0242,1,1,1288.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0243_01,1,21.0,0,0.0,0.0,0.0,0.0,0.0,False,37,0243,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0244_01,1,43.0,0,0.0,0.0,0.0,0.0,0.0,True,427,0244,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0244_02,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,47,0244,2,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0245_01,0,46.0,0,0.0,3571.0,0.0,0.0,7.0,True,6,0245,2,0,3578.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0245_02,0,33.0,0,0.0,86.0,796.0,584.0,10912.0,False,6,0245,2,0,12378.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0246_01,0,21.0,0,2947.0,0.0,287.0,27.0,0.0,False,8,0246,1,1,3261.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0248_01,0,33.0,0,0.0,1.0,0.0,8620.0,1063.0,False,10,0248,1,1,9684.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0250_01,1,47.0,0,0.0,0.0,0.0,0.0,0.0,False,38,0250,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0251_01,1,54.0,0,0.0,0.0,0.0,0.0,0.0,True,11,0251,1,1,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0252_01,0,30.0,0,335.0,695.0,541.0,0.0,0.0,False,53,0252,1,1,1571.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0253_01,0,29.0,0,272.0,615.0,0.0,0.0,1.0,False,42,0253,1,1,888.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0254_01,0,21.0,0,702.0,172.0,408.0,2.0,6.0,True,54,0254,1,1,1290.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0255_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0255,1,1,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0257_01,0,21.0,0,1664.0,0.0,0.0,0.0,0.0,False,49,0257,2,0,1664.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0257_02,1,60.0,0,0.0,0.0,0.0,0.0,0.0,True,49,0257,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0258_01,0,22.0,0,0.0,0.0,313.0,299.0,92.0,False,50,0258,1,1,704.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0260_01,0,26.0,0,0.0,4810.0,0.0,981.0,2054.0,False,16,0260,1,1,7845.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0261_01,0,26.0,0,66.0,29.0,0.0,0.0,803.0,False,56,0261,1,1,898.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0263_01,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,43,0263,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0265_01,1,39.0,0,0.0,0.0,0.0,0.0,0.0,True,8,0265,1,1,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0267_01,0,13.0,0,118.0,0.0,0.0,754.0,1.0,False,51,0267,1,1,873.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0269_01,0,47.0,0,0.0,231.0,592.0,0.0,0.0,True,52,0269,1,1,823.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0270_01,0,63.0,0,0.0,25.0,128.0,0.0,1240.0,False,59,0270,1,1,1393.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0275_01,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,9,0275,1,1,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0277_01,0,50.0,0,44.0,2390.0,0.0,53.0,0.0,True,61,0277,1,1,2487.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0278_01,0,35.0,0,0.0,0.0,0.0,888.0,0.0,False,427,0278,2,0,888.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0278_02,0,45.0,0,0.0,97.0,0.0,14.0,333.0,False,45,0278,2,0,444.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0281_01,0,19.0,0,0.0,0.0,2078.0,0.0,0.0,True,63,0281,1,1,2078.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0282_01,0,21.0,0,0.0,918.0,0.0,0.0,0.0,True,54,0282,1,1,918.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0283_01,1,29.0,0,0.0,0.0,0.0,0.0,0.0,True,46,0283,2,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0283_02,0,22.0,0,146.0,654.0,1.0,0.0,2.0,True,64,0283,2,0,803.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0285_01,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,16,0285,2,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0285_02,1,42.0,0,0.0,0.0,0.0,0.0,0.0,True,16,0285,2,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0286_01,0,57.0,0,3.0,1281.0,29.0,162.0,13.0,False,65,0286,1,1,1488.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0287_01,1,39.0,0,0.0,0.0,0.0,0.0,0.0,True,427,0287,2,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0287_02,0,28.0,0,0.0,587.0,32.0,6.0,1460.0,False,12,0287,2,0,2085.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0288_01,0,19.0,0,0.0,0.0,0.0,0.0,828.0,False,55,0288,1,1,828.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0289_01,1,19.0,0,0.0,0.0,0.0,0.0,0.0,True,12,0289,1,1,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0290_01,0,26.0,0,0.0,4458.0,0.0,1157.0,262.0,True,7,0290,4,0,5877.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0290_02,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,7,0290,4,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0290_03,0,43.0,0,0.0,0.0,0.0,0.0,0.0,True,7,0290,4,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0290_04,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,7,0290,4,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0291_01,0,40.0,0,0.0,6500.0,88.0,1090.0,0.0,True,10,0291,1,1,7678.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0294_01,1,50.0,0,0.0,0.0,0.0,0.0,0.0,True,8,0294,1,1,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0297_01,0,24.0,0,90.0,2.0,1324.0,17.0,0.0,True,47,0297,1,1,1433.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0298_01,1,57.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0298,1,1,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0301_01,1,16.0,0,0.0,0.0,0.0,0.0,0.0,False,427,0301,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0302_01,0,23.0,0,0.0,0.0,15.0,0.0,1370.0,False,67,0302,1,1,1385.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0303_01,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,41,0303,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0304_01,0,28.0,0,0.0,422.0,0.0,1851.0,5166.0,False,18,0304,1,1,7439.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0305_01,0,23.0,0,0.0,584.0,0.0,20.0,2469.0,False,7,0305,1,1,3073.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0306_01,0,23.0,0,368.0,175.0,259.0,1.0,101.0,False,19,0306,1,1,904.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
